monthyr,name,session,users,pageviews,streaming event
Jun2015,KQED,2862425,2075236,4195850,0.091982847
Jun2015,WBUR,2455007,1708237,3760408,0.000772707
Jun2015,minnesota public radio,2440195,1395424,3944773,0
Jun2015,WAMU 88.5,967613,481871,1727067,4.13E-05
Jun2015,WHYY,925457,629387,1340899,0.00621963
Jun2015,Oregon Public Broadcasting,633740,421281,1176590,2.52E-05
Jun2015,KUOW,592615,478003,762747,0.084663736
Jun2015,Chicago Public Media,488196,362147,1872341,2.05E-06
Jun2015,KPBS,459633,325947,771207,0
Jun2015,Public Media for North Texas,437972,299007,759658,0.013640141
Jun2015,Colorado Public Radio,390545,231444,611277,2.56E-06
Jun2015,KEXP,389981,192597,695806,1.03E-05
Jun2015,Michigan Radio,316485,209258,523109,0.14449342
Jun2015,WXPN,278498,203953,745158,9.69E-05
Jun2015,WABE,276419,201340,547955,0.071265
Jun2015,Vermont Public Radio,274208,151547,463137,0.002355876
Jun2015,Capital Public Radio,235672,154649,420297,0.000140025
Jun2015,St. Louis Public Radio,221624,160048,323746,0.036832654
Jun2015,Indiana Public Media / WFIU,219205,182871,303593,0.002417828
Jun2015,KCUR,218597,158639,331938,0.012891302
Jun2015,North Carolina Public Radio - WUNC,197661,147576,280624,0.1427191
Jun2015,KUT,189233,129789,326930,0.171021968
Jun2015,Houston Public Media,183013,112159,294592,0.219181151
Jun2015,WGBH,181507,139075,314027,0.016104062
Jun2015,NHPR,180603,121374,300155,0.112329253
Jun2015,KPLU,164415,95469,233901,0.113024967
Jun2015,Louisville Public Media,159502,101948,261860,0
Jun2015,WLRN,142872,112715,238662,0.0932653
Jun2015,WAMC Northeast Public Radio,135542,82060,263773,0.174108394
Jun2015,Maine Public Broadcasting Network (MPBN),134962,80212,242347,0.013544553
Jun2015,KSTX,129343,102146,178506,0.093719799
Jun2015,WBGO,127016,56314,312882,0
Jun2015,KUSC,121518,46269,199111,0
Jun2015,Nashville Public Radio,121123,81771,196130,0.096959289
Jun2015,WNPR,112486,78069,196848,0.11136497
Jun2015,WKSU,97924,63486,168571,5.11E-05
Jun2015,WFUV,93353,28880,114114,0
Jun2015,West Virginia Public Broadcasting,93215,69328,141560,0.00228504
Jun2015,Boise State Public Radio,89866,69649,133462,0.089054815
Jun2015,witf,89800,65846,163856,0
Jun2015,Capital Community Broadcasting,86130,51449,141505,0
Jun2015,WFYI,81657,72946,97592,0
Jun2015,WFAE,80215,53636,159790,0.185451599
Jun2015,KUAZ-AM/FM,79663,47969,177622,0.102870843
Jun2015,Iowa Public Radio,78932,46277,165680,0.231389044
Jun2015,KUNC,75511,49447,147036,0.218868774
Jun2015,KUER,72125,39114,121019,0.154315425
Jun2015,WUWM 89.7 FM - Milwaukee Public Radio,71994,47696,121144,0.096424702
Jun2015,NET Radio,71242,57029,107962,0.000350917
Jun2015,Nevada Public Radio,71161,48180,118648,2.81E-05
Jun2015,KMUW,70609,48421,129727,0.00640145
Jun2015,Rhode Island Public Radio,69937,40603,132302,0.093369747
Jun2015,WUSF Public Media,69620,49866,140565,0.006391841
Jun2015,WXXI Public Broadcasting,68647,43291,101802,0.084941804
Jun2015,WYPR Your Public Radio,67869,41643,114405,0.252118051
Jun2015,WRTI,67608,27360,141815,0.526106378
Jun2015,KALW,63664,45067,130042,0.089061322
Jun2015,89.9 WWNO New Orleans Public Radio,62659,34355,118738,0.216441373
Jun2015,WESA,61576,40646,103396,0.151991035
Jun2015,KWSU,59136,38782,100705,0.18846388
Jun2015,KVPR,55914,46581,87296,0.060718246
Jun2015,Cincinnati Public Radio,54517,34219,92004,0.119448979
Jun2015,WRVO Public Media,53325,34270,90032,0.20076887
Jun2015,WAER Syracuse Public Media,51588,49029,59381,0.025858727
Jun2015,Jefferson Public Radio,50890,24963,103481,0.188543918
Jun2015,WJCT,49542,42195,80581,0.026462396
Jun2015,Wyoming Public Media,49204,31660,78491,0.170230063
Jun2015,WBFO,48943,35438,77619,0.134687289
Jun2015,WUFT-FM,47682,35889,69802,0.000209723
Jun2015,WVTF & RADIO IQ,46183,29526,85965,0.26301886
Jun2015,MTPR,45491,27173,82243,0.139917786
Jun2015,Illinois Public Media,43018,20624,86832,0
Jun2015,Southern California Public Radio,41210,35560,65356,0
Jun2015,WMFE,40189,20657,72269,0.184129986
Jun2015,WNCW,39798,18179,80959,0.340268355
Jun2015,WUIS,39406,27529,68277,0.073668984
Jun2015,South Dakota Public Broadcasting,38933,28708,108526,0.042637351
Jun2015,WMHT,37526,24745,69435,0
Jun2015,New England Public Radio,37165,23254,70958,0.000242163
Jun2015,WOSU Public Media,37109,26084,63568,0.106200652
Jun2015,KLCC,36161,24754,59565,0.025165233
Jun2015,WQED Multimedia,35246,21476,93271,0
Jun2015,WHRV FM,35106,12413,47207,0
Jun2015,WKAR,34916,22198,66964,0.106799175
Jun2015,Mississippi Public Broadcasting,33735,22070,70107,0.015918186
Jun2015,WKMS,32789,25806,65140,0.041995791
Jun2015,WFSU,32674,26572,49297,0.041959968
Jun2015,KGOU,32355,24660,54612,0.024972956
Jun2015,WDDE,32296,26495,49094,0.003777558
Jun2015,KWGS,31862,20467,59116,0.213545917
Jun2015,WNKU,31556,16886,54895,0.357364685
Jun2015,KRWG,31368,22755,60435,0.062802856
Jun2015,WDAV Classical Public Radio,30889,15351,54968,0.001068341
Jun2015,northern public radio,29559,19048,53985,0.228762813
Jun2015,WGCU,28911,18560,55620,0.157102833
Jun2015,KBIA,28469,21149,51092,0.123748639
Jun2015,KDLG,27701,14399,70904,0.050647991
Jun2015,KNAU,27517,18623,45655,0.218410437
Jun2015,KUNM,26856,17071,53807,0.113047364
Jun2015,WFDD,26829,16816,50064,0.291773827
Jun2015,WSHU,26740,14449,51669,0.391772625
Jun2015,KUVO,23945,12364,49328,0.366757152
Jun2015,WBHM 90.3 Birmingham,23924,19184,32825,0.07887477
Jun2015,WYSO,23463,16392,40502,0.086604441
